employer,employer_url,ats,search_term,job_title,job_url,captured_at
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,OB GYN Maternal and Fetal Medicine Physician,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-C/OB-GYN-Maternal-and-Fetal-Medicine-Physician_R16976?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Critical Care Pulmonology APP (0.5 FTE),https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-B---780-Delaware-Street-Denver-CO-80204/Critical-Care-Pulmonology-APP--05-FTE-_R16981-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,"Assistant, Research",https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Administrative-Offices---601-Broadway-Denver-CO-80203/Assistant--Research_R16464-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,"RN Educator, Clinical Documentation Integrity - Must Reside in Colorado",https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Fully-Remote-CO/RN-Educator--Clinical-Documentation-Integrity---Must-Reside-in-Colorado_R15925-2?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,"Specialist, Clinical Pharmacist, bilingual preferred (Spanish)",https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/La-Casa-Quigg-Newton-Family-Health-Center---4545-Navajo-Street-Denver-CO-80211/Specialist--Clinical-Pharmacist--bilingual-preferred--Spanish-_R16644-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Chief Education Officer,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Administrative-Offices---601-Broadway-Denver-CO-80203/Chief-Education-Officer_R16258-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Senior Research Assistant,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Davis-Pavilion-North---Pavilion-D/Senior-Research-Assistant_R16269?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Adolescent Inpatient Psychiatrist,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-M---723-Delaware-Street-Denver-CO-80204/Adolescent-Inpatient-Psychiatrist_R16375-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Adolescent Inpatient Psychiatrist,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-M---723-Delaware-Street-Denver-CO-80204/Adolescent-Inpatient-Psychiatrist_R15493-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Cytotechnologist-PRN,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-A---777-Bannock-Street-Denver-CO-80204/Cytotechnologist_R14171?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Associate Chief Quality Officer - Acute Care,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Administrative-Offices---601-Broadway-Denver-CO-80203/Associate-Chief-Quality-Officer---Acute-Care_R15996?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,"Chair, Pathology and Laboratory Services",https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-A---777-Bannock-Street-Denver-CO-80204/Chair--Pathology-and-Laboratory-Services_R16122?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Licensed Practical Nurse (LPN) - Oasis/Transitional Care Unit - Part-Time,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-A---777-Bannock-Street-Denver-CO-80204/Licensed-Practical-Nurse--LPN----Oasis-Transitional-Care-Unit---Part-Time_R15633-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Denver Health Authority,https://www.denverhealth.org/careers,Workday,outcomes research,Licensed Practical Nurse (LPN) - Oasis/Transitional Care Unit,https://denverhealth.wd1.myworkdayjobs.com/en-US/DHHA-Main/job/Main-Campus---Pavilion-A---777-Bannock-Street-Denver-CO-80204/Licensed-Practical-Nurse--LPN----Oasis-Transitional-Care-Unit_R15626-1?q=outcomes%20research,2026-06-21T21:04:29.555690+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Current Employees,https://performancemanager4.successfactors.com/sf/careers?company=dukeuniverP1,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Duke & Durham,https://careers.duke.edu/search/DUKE & DURHAM,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Featured Jobs,https://careers.duke.edu/search/?createNewAlert=false&q=research,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Connect With Us,https://careers.duke.edu/talentcommunity/subscribe/?locale=en_US,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,View Profile,https://careers.duke.edu/search/?createNewAlert=false&q=research,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,External Applicants,https://careers.duke.edu/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Current Duke Employees,https://performancemanager4.successfactors.com/sf/careers?company=dukeuniverP1,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Duke Health Careers,https://careers.dukehealth.org/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Home,https://careers.duke.edu/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Reset,https://careers.duke.edu/search/?q=research#reset,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Associate Director, Research Operations",https://careers.duke.edu/job/Durham-Associate-Director%2C-Research-Operations-NC-27710/1397647400/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"CLINICAL RESEARCH COORDINATOR, SR",https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-COORDINATOR%2C-SR-NC-27710/1396571100/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Clinical Research Apprentice - DOCR,https://careers.duke.edu/job/Durham-Clinical-Research-Apprentice-DOCR-NC-27710/1399352000/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Clinical Research Apprentice - Oncology,https://careers.duke.edu/job/Durham-Clinical-Research-Apprentice-Oncology-NC-27710/1399354600/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Research Associate, Senior",https://careers.duke.edu/job/Durham-Research-Associate%2C-Senior-NC-27710/1394042000/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Clinical Research Coordinator,https://careers.duke.edu/job/Durham-Clinical-Research-Coordinator-NC-27710/1388216200/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Research Scientist,Senior",https://careers.duke.edu/job/Durham-Research-Scientist%2CSenior-NC-27710/1388116200/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1392605300/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,POSTDOCTORAL ASSOCIATE,https://careers.duke.edu/job/Durham-POSTDOCTORAL-ASSOCIATE-NC-27710/1394679300/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,CLINICAL RESEARCH COORDINATOR,https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-COORDINATOR-NC-27710/1388729900/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Clinical Research Coordinator,https://careers.duke.edu/job/Durham-Clinical-Research-Coordinator-NC-27710/1397326700/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Research Technician II, Nicholas School",https://careers.duke.edu/job/Durham-Research-Technician-II%2C-Nicholas-School-NC-27710/1400017800/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Clinical Research Specialist, Sr.",https://careers.duke.edu/job/Durham-Clinical-Research-Specialist%2C-Sr_-NC-27710/1400955100/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,CLINICAL RESEARCH NURSE COORDINATOR,https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-NURSE-COORDINATOR-NC-27710/1362093700/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"CLINICAL RESEARCH SPECIALIST, SR",https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-SPECIALIST%2C-SR-NC-27710/1344126500/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Clinical Research Coordinator,https://careers.duke.edu/job/Durham-Clinical-Research-Coordinator-NC-27710/1389846600/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Clinical Research Nurse Coordinator,https://careers.duke.edu/job/Durham-Clinical-Research-Nurse-Coordinator-NC-27710/1384664500/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,CLINICAL RESEARCH COORDINATOR,https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-COORDINATOR-NC-27710/1362097100/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Senior Analyst IT, Research Computing - AI Engagement Specialist",https://careers.duke.edu/job/Durham-Senior-Analyst-IT%2C-Research-Computing-AI-Engagement-Specialist-NC-27710/1399812200/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Associate in Research,https://careers.duke.edu/job/Durham-Associate-in-Research-NC-27710/1373072400/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1258843800/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,"Research Project Manager, Sanford School of Public Policy",https://careers.duke.edu/job/Durham-Research-Project-Manager%2C-Sanford-School-of-Public-Policy-NC-27710/1395238400/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1344537600/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,Epidemiology Analyst (Research Analyst I) in Neurosurgery,https://careers.duke.edu/job/Durham-Epidemiology-Analyst-%28Research-Analyst-I%29-in-Neurosurgery-NC-27710/1390512700/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,research,CLINICAL RESEARCH INTERN,https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-INTERN-NC-27710/1376572500/,2026-06-21T21:04:37.761901+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Featured Jobs,https://careers.duke.edu/search/?createNewAlert=false&q=data&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,View Profile,https://careers.duke.edu/search/?createNewAlert=false&q=data&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Reset,https://careers.duke.edu/search/?q=data#reset,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,AI Data Engineer,https://careers.duke.edu/job/Durham-AI-Data-Engineer-NC-27710/1386221900/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,NONDUKE STUDENT/INTERN,https://careers.duke.edu/job/Durham-NONDUKE-STUDENTINTERN-NC-27710/1372846500/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Revenue Cycle Report Writer (100% Remote),https://careers.duke.edu/job/Durham-Revenue-Cycle-Report-Writer-%28100-Remote%29-NC-27710/1384670300/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Oncology Data Specialist,https://careers.duke.edu/job/Durham-Oncology-Data-Specialist-NC-27710/1400414900/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Associate Dean for Technology Strategy and Solutions,https://careers.duke.edu/job/Durham-Associate-Dean-for-Technology-Strategy-and-Solutions-NC-27710/1396398200/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Data Analytics Fellow,https://careers.duke.edu/job/Durham-Data-Analytics-Fellow-NC-27710/1399809300/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Project Coordinator,https://careers.duke.edu/job/Durham-Project-Coordinator-NC-27710/1388109700/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1382542600/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,POSTDOCTORAL ASSOCIATE,https://careers.duke.edu/job/Durham-POSTDOCTORAL-ASSOCIATE-NC-27710/1358458100/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,CLINICAL RESEARCH COORDINATOR,https://careers.duke.edu/job/Durham-CLINICAL-RESEARCH-COORDINATOR-NC-27710/1398805100/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Strategic Services Associate,https://careers.duke.edu/job/Durham-Strategic-Services-Associate-NC-27710/1354656500/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,Assistant Director of Applied Sports Science,https://careers.duke.edu/job/Durham-Assistant-Director-of-Applied-Sports-Science-NC-27710/1375210200/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,"Clinical Research Specialist, Senior - Duke Cancer Institute",https://careers.duke.edu/job/Durham-Clinical-Research-Specialist%2C-Senior-Duke-Cancer-Institute-NC-27710/1394777100/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,data,"Clinical Research Specialist, Senior - Duke Cancer Institute",https://careers.duke.edu/job/Durham-Clinical-Research-Specialist%2C-Senior-Duke-Cancer-Institute-NC-27710/1394781500/,2026-06-21T21:04:43.152093+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,Featured Jobs,https://careers.duke.edu/search/?createNewAlert=false&q=epidemiology&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,View Profile,https://careers.duke.edu/search/?createNewAlert=false&q=epidemiology&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,Reset,https://careers.duke.edu/search/?q=epidemiology#reset,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,"Program Coordinator, Senior",https://careers.duke.edu/job/Durham-Program-Coordinator%2C-Senior-NC-27710/1385792600/,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,POSTDOCTORAL ASSOCIATE,https://careers.duke.edu/job/Durham-POSTDOCTORAL-ASSOCIATE-NC-27710/1354674200/,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1369890300/,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,epidemiology,Clinical Research Coordinator - Duke Cancer Institute,https://careers.duke.edu/job/Durham-Clinical-Research-Coordinator-Duke-Cancer-Institute-NC-27710/1394039300/,2026-06-21T21:04:47.968019+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,HEOR,Featured Jobs,https://careers.duke.edu/search/?createNewAlert=false&q=HEOR&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:52.032981+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,HEOR,View Profile,https://careers.duke.edu/search/?createNewAlert=false&q=HEOR&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:52.032981+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Featured Jobs,https://careers.duke.edu/search/?createNewAlert=false&q=medical+writer&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,View Profile,https://careers.duke.edu/search/?createNewAlert=false&q=medical+writer&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Reset,https://careers.duke.edu/search/?q=medical+writer#reset,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Application Analyst - Ambulatory Solutions - Level 2,https://careers.duke.edu/job/Durham-Application-Analyst-Ambulatory-Solutions-Level-2-NC-27710/1392564400/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Multimedia Producer,https://careers.duke.edu/job/Durham-Multimedia-Producer-NC-27710/1396502900/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Duke Lifestyle & Weight Management,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Duke-Lifestyle-&-Weight-Management-NC-27710/1386973000/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,CERTIFIED MEDICAL ASSISTANT - CHILDREN'S,https://careers.duke.edu/job/Durham-CERTIFIED-MEDICAL-ASSISTANT-CHILDREN&apos;S-NC-27710/1400370100/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) Duke Urgent Care-Knightdale,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Duke-Urgent-Care-Knightdale-NC-27710/1364616400/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Duke Primary Care - Brier Creek Family Medicine,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Duke-Primary-Care-Brier-Creek-Family-Medicine-NC-27710/1391914700/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,"CMA - Pharmacotherapy Southpoint Clinic Durham, NC",https://careers.duke.edu/job/Durham-CMA-Pharmacotherapy-Southpoint-Clinic-Durham%2C-NC-NC-27710/1375883400/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - ENT Clinic,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-ENT-Clinic-NC-27710/1397841900/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Duke Primary Care Timberlyne,https://careers.duke.edu/job/Chapel-Hill-Certified-Medical-Assistant-%28CMA%29-Duke-Primary-Care-Timberlyne-NC-27514/1399411000/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Duke Primary Care Timberlyne,https://careers.duke.edu/job/Chapel-Hill-Certified-Medical-Assistant-%28CMA%29-Duke-Primary-Care-Timberlyne-NC-27514/1374819500/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Oncology Infusion Float Pharmacist,https://careers.duke.edu/job/Durham-Oncology-Infusion-Float-Pharmacist-NC-27710/1400750700/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Outpatient Retail Clinical Pharmacist (Part-Time),https://careers.duke.edu/job/Durham-Outpatient-Retail-Clinical-Pharmacist-%28Part-Time%29-NC-27710/1400746600/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,MEDICAL PHYSICIST,https://careers.duke.edu/job/Durham-MEDICAL-PHYSICIST-NC-27710/1355823700/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) Duke Primary Care-Holly Springs Pediatrics,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Duke-Primary-Care-Holly-Springs-Pediatrics-NC-27710/1389420000/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Integrative Medicine,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Integrative-Medicine-NC-27710/1397838000/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Hematology Oncology Clinic,https://careers.duke.edu/job/Raleigh-Certified-Medical-Assistant-%28CMA%29-Hematology-Oncology-Clinic-NC-27710/1368256000/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Hematology Oncology Clinic - Cary,https://careers.duke.edu/job/Raleigh-Certified-Medical-Assistant-%28CMA%29-Hematology-Oncology-Clinic-Cary-NC-27710/1385432600/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant - Pediatrics,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-Pediatrics-NC-27560/1397762900/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant- Women's Health,https://careers.duke.edu/job/Morrisville-Certified-Medical-Assistant-Women&apos;s-Health-NC-27560/1394724100/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Clinical Pharmacist- Ambulatory Malignant Hematology,https://careers.duke.edu/job/Raleigh-Clinical-Pharmacist-Ambulatory-Malignant-Hematology-NC-27710/1390023700/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) Duke Primary Care-Pediatrics Cary,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Duke-Primary-Care-Pediatrics-Cary-NC-27710/1401304300/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant (CMA) - Wound Clinic,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-%28CMA%29-Wound-Clinic-NC-27710/1399172700/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Clinical Pharmacist - Duke Home Care and Hospice (PRN),https://careers.duke.edu/job/Durham-Clinical-Pharmacist-Duke-Home-Care-and-Hospice-%28PRN%29-NC-27710/1397368500/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,medical writer,Certified Medical Assistant - Abdominal Transplant/Trauma Clinic,https://careers.duke.edu/job/Durham-Certified-Medical-Assistant-Abdominal-TransplantTrauma-Clinic-NC-27710/1393532800/,2026-06-21T21:04:56.699909+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,Featured Jobs,https://careers.duke.edu/search/?createNewAlert=false&q=public+health&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,View Profile,https://careers.duke.edu/search/?createNewAlert=false&q=public+health&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_location=&optionsFacetsDD_dept=&optionsFacetsDD_shifttype=,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,Reset,https://careers.duke.edu/search/?q=public+health#reset,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1395069400/,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,"Policy Analyst, Duke Margolis Institute for Health Policy Hybrid (Washington DC or Durham NC)",https://careers.duke.edu/job/Durham-Policy-Analyst%2C-Duke-Margolis-Institute-for-Health-Policy-Hybrid-%28Washington-DC-or-Durham-NC%29-NC-27710/1392447200/,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,Risk Manager,https://careers.duke.edu/job/Durham-Risk-Manager-NC-27710/1394651000/,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,Postdoctoral Associate,https://careers.duke.edu/job/Durham-Postdoctoral-Associate-NC-27710/1392133200/,2026-06-21T21:05:02.132828+00:00
Duke University Hospital,https://careers.duke.edu/,Workday,public health,Visiting Grad Student,https://careers.duke.edu/job/Durham-Visiting-Grad-Student-NC-27710/1398000500/,2026-06-21T21:05:02.132828+00:00
